Points_0,Points_1,Points_2,Fraction Of Fluid,Heat Flux Spatial Distribution,Temperature,Temperature Gradient At Tgrdout,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude
0.005,1.94E-10,0.0001,0.999996,0,1856.02,1.89E+06,0.0048058,0.00254701,-0.00247877,0.00597723
0.0051,1.97E-10,0.0001,0.999996,0,2028.2,2.54E+06,-0.00199415,0.00355407,0.00342291,0.00532206
0.005,1.97E-10,0.0001,0.999996,0,1856.02,1.89E+06,0.0048058,0.00254701,-0.00247877,0.00597723
0.005,1.97E-10,0.0001,0.999996,0,1856.02,1.89E+06,0.0048058,0.00254701,-0.00247877,0.00597723
0.0051,1.97E-10,0.0001,0.999996,0,2028.2,2.54E+06,-0.00199415,0.00355407,0.00342291,0.00532206
0.0051,1.97E-10,0.0001,0.999996,0,2028.2,2.54E+06,-0.00199415,0.00355407,0.00342291,0.00532206
0.005,1.97E-10,0.0001,0.999996,0,1856.02,1.89E+06,0.0048058,0.00254701,-0.00247877,0.00597723
0.005,1.97E-10,0.0001,0.999996,0,1856.02,1.89E+06,0.0048058,0.00254701,-0.00247877,0.00597723
0.0051,1.97E-10,0.0001,0.999996,0,2028.2,2.54E+06,-0.00199415,0.00355407,0.00342291,0.00532206
0.005,1.97E-10,0.0001,0.999996,0,1856.02,1.89E+06,0.0048058,0.00254701,-0.00247877,0.00597723
0.0051,1.97E-10,0.0001,0.999996,0,2028.2,2.54E+06,-0.00199415,0.00355407,0.00342291,0.00532206
0.0051,1.97E-10,0.0001,0.999996,0,2028.2,2.54E+06,-0.00199415,0.00355407,0.00342291,0.00532206
0.0053,2.03E-10,0.0002,0.999996,0,2948.12,7.38E+06,-0.0134909,0.000590331,-0.00533417,0.0145191
0.0053,2.03E-10,0.0002,0.999996,0,2948.12,7.38E+06,-0.0134909,0.000590331,-0.00533417,0.0145191
0.0053,2.03E-10,0.0002,0.999996,0,2948.12,7.38E+06,-0.0134909,0.000590331,-0.00533417,0.0145191
0.0053,2.03E-10,0.0002,0.999996,0,2948.12,7.38E+06,-0.0134909,0.000590331,-0.00533417,0.0145191
0.0053,2.06E-10,0.0002,0.999996,0,2948.12,7.38E+06,-0.0134909,0.000590331,-0.00533417,0.0145191
0.0053,2.06E-10,0.0002,0.999996,0,2948.12,7.38E+06,-0.0134909,0.000590331,-0.00533417,0.0145191
0.0053,3.58E-10,0.0001,0.999993,0,2474.08,5.09E+06,-0.0116841,0.00204021,0.00824683,0.0144462
0.0053,3.58E-10,0.0001,0.999993,0,2474.08,5.09E+06,-0.0116841,0.00204021,0.00824683,0.0144462
0.0053,3.58E-10,0.0001,0.999993,0,2474.08,5.09E+06,-0.0116841,0.00204021,0.00824683,0.0144462
0.0053,3.61E-10,0.0001,0.999993,0,2474.08,5.09E+06,-0.0116841,0.00204021,0.00824683,0.0144462
0.0053,3.61E-10,0.0001,0.999993,0,2474.08,5.09E+06,-0.0116841,0.00204021,0.00824683,0.0144462
0.0053,3.61E-10,0.0001,0.999993,0,2474.08,5.09E+06,-0.0116841,0.00204021,0.00824683,0.0144462
0.0052,3.64E-10,0.0001,0.999993,0,2236.27,3.55E+06,-0.00972984,0.00345785,0.00699762,0.0124737
0.0052,3.64E-10,0.0001,0.999993,0,2236.27,3.55E+06,-0.00972984,0.00345785,0.00699762,0.0124737
0.0052,3.64E-10,0.0001,0.999993,0,2236.27,3.55E+06,-0.00972984,0.00345785,0.00699762,0.0124737
0.0052,3.67E-10,0.0001,0.999993,0,2236.27,3.55E+06,-0.00972984,0.00345785,0.00699762,0.0124737
0.0052,3.67E-10,0.0001,0.999993,0,2236.27,3.55E+06,-0.00972984,0.00345785,0.00699762,0.0124737
0.0052,3.67E-10,0.0001,0.999993,0,2236.27,3.55E+06,-0.00972984,0.00345785,0.00699762,0.0124737
0.0054,5.13E-10,0.0002,0.99999,0,3528.79,1.02E+07,0.00223747,-0.00492958,0.0131625,0.0142323
0.0054,5.13E-10,0.0002,0.99999,0,3528.79,1.02E+07,0.00223747,-0.00492958,0.0131625,0.0142323
0.0054,5.13E-10,0.0002,0.99999,0,3528.79,1.02E+07,0.00223747,-0.00492959,0.0131625,0.0142323
0.0054,5.13E-10,0.0002,0.99999,0,3528.79,1.02E+07,0.00223747,-0.00492959,0.0131625,0.0142323
0.0054,5.13E-10,0.0002,0.99999,0,3528.79,1.02E+07,0.00223747,-0.00492959,0.0131625,0.0142323
0.0054,5.16E-10,0.0002,0.99999,0,3528.79,1.02E+07,0.00223747,-0.00492959,0.0131625,0.0142323
0.0051,5.66E-10,2.70E-15,0.999989,0,1863.38,2.21E+06,-0.00274671,0.00204922,0.00156159,0.00376594
0.0051,5.66E-10,2.70E-15,0.999989,0,1863.38,2.21E+06,-0.00274671,0.00204922,0.00156159,0.00376594
0.0051,5.66E-10,2.70E-15,0.999989,0,1863.38,2.21E+06,-0.00274671,0.00204922,0.00156159,0.00376594
0.0051,5.66E-10,2.70E-15,0.999989,0,1863.38,2.21E+06,-0.00274671,0.00204922,0.00156159,0.00376594
0.0051,5.66E-10,2.70E-15,0.999989,0,1863.38,2.21E+06,-0.00274671,0.00204922,0.00156159,0.00376594
0.0051,5.66E-10,2.70E-15,0.999989,0,1863.38,2.21E+06,-0.00274671,0.00204922,0.00156159,0.00376594
0.0052,8.70E-10,6.02E-15,0.999983,0,1997.57,2.73E+06,-0.0084499,0.00195787,0.00643906,0.0108026
0.0052,8.70E-10,6.02E-15,0.999983,0,1997.57,2.73E+06,-0.0084499,0.00195787,0.00643906,0.0108026
0.0052,8.70E-10,6.02E-15,0.999983,0,1997.57,2.73E+06,-0.0084499,0.00195787,0.00643906,0.0108026
0.0052,8.70E-10,6.02E-15,0.999983,0,1997.57,2.73E+06,-0.0084499,0.00195787,0.00643906,0.0108026
0.0052,8.70E-10,6.02E-15,0.999983,0,1997.57,2.73E+06,-0.0084499,0.00195787,0.00643906,0.0108026
0.0052,8.70E-10,6.02E-15,0.999983,0,1997.57,2.73E+06,-0.0084499,0.00195787,0.00643906,0.0108026
0.0053,9.63E-10,1.21E-14,0.999981,0,2132.08,3.43E+06,-0.0138095,0.00108427,0.0100317,0.017103
0.0053,9.63E-10,1.21E-14,0.999981,0,2132.08,3.43E+06,-0.0138095,0.00108427,0.0100317,0.017103
0.0053,9.63E-10,1.21E-14,0.999981,0,2132.08,3.43E+06,-0.0138095,0.00108427,0.0100317,0.017103
0.0053,9.63E-10,1.21E-14,0.999981,0,2132.08,3.43E+06,-0.0138095,0.00108427,0.0100317,0.017103
0.0053,9.63E-10,1.21E-14,0.999981,0,2132.08,3.43E+06,-0.0138095,0.00108427,0.0100317,0.017103
0.0053,9.66E-10,1.21E-14,0.999981,0,2132.08,3.43E+06,-0.0138095,0.00108427,0.0100317,0.017103
0.0055,1.04E-09,0.0001,0.999979,0,2981.88,9.61E+06,-0.00925333,-0.00191739,0.0166227,0.0191211
0.0055,1.04E-09,0.0001,0.999979,0,2981.88,9.61E+06,-0.00925333,-0.00191739,0.0166227,0.0191211
0.0055,1.04E-09,0.0001,0.999979,0,2981.88,9.61E+06,-0.00925333,-0.00191739,0.0166227,0.0191211
0.0055,1.05E-09,0.0001,0.999979,0,2981.88,9.61E+06,-0.00925333,-0.00191739,0.0166227,0.0191211
0.0055,1.05E-09,0.0001,0.999979,0,2981.88,9.61E+06,-0.00925333,-0.00191739,0.0166227,0.0191211
0.0055,1.05E-09,0.0001,0.999979,0,2981.88,9.61E+06,-0.00925333,-0.00191739,0.0166227,0.0191211
0.0054,1.05E-09,0.0001,0.999979,0,2736.35,7.21E+06,-0.0102122,-0.000193376,0.0142893,0.0175645
0.0054,1.05E-09,0.0001,0.999979,0,2736.35,7.21E+06,-0.0102122,-0.000193376,0.0142893,0.0175645
0.0054,1.05E-09,0.0001,0.999979,0,2736.35,7.21E+06,-0.0102122,-0.000193376,0.0142893,0.0175645
0.0054,1.05E-09,0.0001,0.999979,0,2736.35,7.21E+06,-0.0102122,-0.000193376,0.0142893,0.0175645
0.0054,1.05E-09,0.0001,0.999979,0,2736.35,7.21E+06,-0.0102122,-0.000193376,0.0142893,0.0175645
0.0054,1.05E-09,0.0001,0.999979,0,2736.35,7.21E+06,-0.0102122,-0.000193376,0.0142893,0.0175645
0.0056,1.10E-09,0.0001,0.999978,0,3156,1.09E+07,-0.00678291,-0.00180823,0.0067829,0.00976142
0.0056,1.10E-09,0.0001,0.999978,0,3156,1.09E+07,-0.00678291,-0.00180823,0.0067829,0.00976142
0.0056,1.10E-09,0.0001,0.999978,0,3156,1.09E+07,-0.00678291,-0.00180823,0.0067829,0.00976142
0.0056,1.10E-09,0.0001,0.999978,0,3156,1.09E+07,-0.00678291,-0.00180823,0.0067829,0.00976142
0.0056,1.10E-09,0.0001,0.999978,0,3156,1.09E+07,-0.00678291,-0.00180823,0.0067829,0.00976142
0.0056,1.10E-09,0.0001,0.999978,0,3156,1.09E+07,-0.00678291,-0.00180823,0.0067829,0.00976142
0.0059,1.14E-09,1.13E-14,0.999977,0,2081.77,4.88E+06,-0.0393329,0.00539127,-0.0219059,0.0453433
0.0059,1.14E-09,1.13E-14,0.999977,0,2081.77,4.88E+06,-0.0393329,0.00539127,-0.0219059,0.0453433
0.0059,1.14E-09,1.13E-14,0.999977,0,2081.77,4.88E+06,-0.0393329,0.00539127,-0.0219059,0.0453433
0.0059,1.14E-09,1.13E-14,0.999977,0,2081.77,4.88E+06,-0.0393329,0.00539127,-0.0219059,0.0453433
0.0059,1.14E-09,1.13E-14,0.999977,0,2081.77,4.88E+06,-0.0393329,0.00539127,-0.0219059,0.0453433
0.0059,1.14E-09,1.13E-14,0.999977,0,2081.77,4.88E+06,-0.0393329,0.00539127,-0.0219059,0.0453433
0.0053,1.19E-09,-0.0001,0.999976,0,1868.81,2.62E+06,-0.0113165,0.000667209,0.006034,0.012842
0.0053,1.19E-09,-0.0001,0.999976,0,1868.81,2.62E+06,-0.0113165,0.000667209,0.006034,0.012842
0.0053,1.19E-09,-0.0001,0.999976,0,1868.81,2.62E+06,-0.0113165,0.000667209,0.006034,0.012842
0.0053,1.19E-09,-0.0001,0.999976,0,1868.81,2.62E+06,-0.0113165,0.000667209,0.006034,0.012842
0.0053,1.19E-09,-0.0001,0.999976,0,1868.81,2.62E+06,-0.0113165,0.000667209,0.006034,0.012842
0.0053,1.19E-09,-0.0001,0.999976,0,1868.81,2.62E+06,-0.0113165,0.000667209,0.006034,0.012842
0.0054,1.42E-09,-0.0001,0.999972,0,1940.76,3.04E+06,-0.0181901,0.000260394,0.00583692,0.0191055
0.0054,1.42E-09,-0.0001,0.999972,0,1940.76,3.04E+06,-0.0181901,0.000260394,0.00583692,0.0191055
0.0054,1.42E-09,-0.0001,0.999972,0,1940.76,3.04E+06,-0.0181901,0.000260394,0.00583692,0.0191055
0.0054,1.42E-09,-0.0001,0.999972,0,1940.76,3.04E+06,-0.0181901,0.000260394,0.00583692,0.0191055
0.0054,1.42E-09,-0.0001,0.999972,0,1940.76,3.04E+06,-0.0181901,0.000260394,0.00583692,0.0191055
0.0054,1.42E-09,-0.0001,0.999972,0,1940.76,3.04E+06,-0.0181901,0.000260394,0.00583692,0.0191055
0.0054,1.42E-09,9.24E-15,0.999972,0,2262.33,4.33E+06,-0.0186727,-0.000240038,0.0118043,0.0220923
0.0054,1.42E-09,9.24E-15,0.999972,0,2262.33,4.33E+06,-0.0186727,-0.000240038,0.0118043,0.0220923
0.0054,1.42E-09,9.24E-15,0.999972,0,2262.33,4.33E+06,-0.0186727,-0.000240038,0.0118043,0.0220923
0.0054,1.42E-09,9.24E-15,0.999972,0,2262.33,4.33E+06,-0.0186727,-0.000240038,0.0118043,0.0220923
0.0054,1.42E-09,9.24E-15,0.999972,0,2262.33,4.33E+06,-0.0186727,-0.000240038,0.0118043,0.0220923
0.0054,1.42E-09,9.24E-15,0.999972,0,2262.33,4.33E+06,-0.0186727,-0.000240038,0.0118043,0.0220923
0.0057,1.50E-09,0.0001,0.99997,0,3209.95,1.05E+07,-0.011846,-9.42E-06,-0.00476076,0.0127669
0.0057,1.50E-09,0.0001,0.99997,0,3209.95,1.05E+07,-0.011846,-9.42E-06,-0.00476076,0.0127669
0.0057,1.50E-09,0.0001,0.99997,0,3209.95,1.05E+07,-0.011846,-9.42E-06,-0.00476076,0.0127669
0.0057,1.50E-09,0.0001,0.99997,0,3209.95,1.05E+07,-0.011846,-9.42E-06,-0.00476076,0.0127669
0.0057,1.50E-09,0.0001,0.99997,0,3209.95,1.05E+07,-0.011846,-9.42E-06,-0.00476076,0.0127669
0.0057,1.50E-09,0.0001,0.99997,0,3209.95,1.05E+07,-0.011846,-9.42E-06,-0.00476076,0.0127669
0.0055,1.60E-09,1.60E-14,0.999968,0,2376.34,5.25E+06,-0.0240841,-0.00129912,0.0110054,0.0265113
0.0055,1.60E-09,1.60E-14,0.999968,0,2376.34,5.25E+06,-0.0240841,-0.00129912,0.0110054,0.0265113
0.0055,1.60E-09,1.60E-14,0.999968,0,2376.34,5.25E+06,-0.0240841,-0.00129912,0.0110054,0.0265113
0.0055,1.60E-09,1.61E-14,0.999968,0,2376.34,5.25E+06,-0.0240841,-0.00129912,0.0110054,0.0265113
0.0055,1.60E-09,1.61E-14,0.999968,0,2376.34,5.25E+06,-0.0240841,-0.00129912,0.0110054,0.0265113
0.0055,1.60E-09,1.61E-14,0.999968,0,2376.34,5.25E+06,-0.0240841,-0.00129912,0.0110054,0.0265113
0.0055,1.61E-09,-0.0001,0.999968,0,1994.53,3.48E+06,-0.0243723,3.05E-05,0.004131,0.0247199
0.0055,1.61E-09,-0.0001,0.999968,0,1994.53,3.48E+06,-0.0243723,3.05E-05,0.004131,0.0247199
0.0055,1.61E-09,-0.0001,0.999968,0,1994.53,3.48E+06,-0.0243723,3.05E-05,0.004131,0.0247199
0.0055,1.61E-09,-0.0001,0.999968,0,1994.53,3.48E+06,-0.0243723,3.05E-05,0.004131,0.0247199
0.0055,1.61E-09,-0.0001,0.999968,0,1994.53,3.48E+06,-0.0243723,3.05E-05,0.004131,0.0247199
0.0055,1.61E-09,-0.0001,0.999968,0,1994.53,3.48E+06,-0.0243723,3.05E-05,0.004131,0.0247199
0.0056,2.16E-09,-0.0001,0.999957,0,2027.97,3.92E+06,-0.0283245,0.0004394,-0.000535019,0.028333
0.0056,2.16E-09,-0.0001,0.999957,0,2027.97,3.92E+06,-0.0283245,0.0004394,-0.000535019,0.028333
0.0056,2.16E-09,-0.0001,0.999957,0,2027.97,3.92E+06,-0.0283245,0.0004394,-0.000535019,0.028333
0.0056,2.16E-09,-0.0001,0.999957,0,2027.97,3.92E+06,-0.0283245,0.0004394,-0.000535019,0.028333
0.0056,2.16E-09,-0.0001,0.999957,0,2027.97,3.92E+06,-0.0283245,0.0004394,-0.000535019,0.028333
0.0056,2.16E-09,-0.0001,0.999957,0,2027.97,3.92E+06,-0.0283245,0.0004394,-0.000535019,0.028333
0.0056,2.53E-09,3.14E-14,0.999949,0,2465.72,5.97E+06,-0.0295311,-0.000789954,0.00360895,0.0297613
0.0056,2.53E-09,3.14E-14,0.999949,0,2465.72,5.97E+06,-0.0295311,-0.000789954,0.00360895,0.0297613
0.0056,2.53E-09,3.14E-14,0.999949,0,2465.72,5.97E+06,-0.0295311,-0.000789954,0.00360895,0.0297613
0.0056,2.53E-09,3.14E-14,0.999949,0,2465.72,5.97E+06,-0.0295311,-0.000789954,0.00360895,0.0297613
0.0056,2.53E-09,3.14E-14,0.999949,0,2465.72,5.97E+06,-0.0295311,-0.000789954,0.00360895,0.0297613
0.0056,2.53E-09,3.14E-14,0.999949,0,2465.72,5.97E+06,-0.0295311,-0.000789954,0.00360895,0.0297613
0.0058,2.54E-09,5.38E-14,0.999949,0,2396.38,5.95E+06,-0.0395038,0.00549147,-0.0234913,0.0462876
0.0058,2.54E-09,5.35E-14,0.999949,0,2396.38,5.95E+06,-0.0395038,0.00549147,-0.0234913,0.0462876
0.0058,2.54E-09,5.35E-14,0.999949,0,2396.38,5.95E+06,-0.0395038,0.00549147,-0.0234913,0.0462876
0.0058,2.55E-09,5.37E-14,0.999949,0,2396.38,5.95E+06,-0.0395038,0.00549147,-0.0234913,0.0462876
0.0058,2.55E-09,5.37E-14,0.999949,0,2396.38,5.95E+06,-0.0395038,0.00549147,-0.0234913,0.0462876
0.0058,2.55E-09,5.37E-14,0.999949,0,2396.38,5.95E+06,-0.0395038,0.00549147,-0.0234913,0.0462876
0.0057,2.86E-09,-0.0001,0.999943,0,2037.54,4.34E+06,-0.0275715,0.00172538,-0.00961653,0.0292514
0.0057,2.86E-09,-0.0001,0.999943,0,2037.54,4.34E+06,-0.0275715,0.00172538,-0.00961653,0.0292514
0.0057,2.86E-09,-0.0001,0.999943,0,2037.54,4.34E+06,-0.0275715,0.00172538,-0.00961653,0.0292514
0.0057,2.86E-09,-0.0001,0.999943,0,2037.54,4.34E+06,-0.0275715,0.00172538,-0.00961653,0.0292514
0.0057,2.86E-09,-0.0001,0.999943,0,2037.54,4.34E+06,-0.0275715,0.00172538,-0.00961653,0.0292514
0.0057,2.86E-09,-0.0001,0.999943,0,2037.54,4.34E+06,-0.0275715,0.00172538,-0.00961653,0.0292514
0.0057,3.45E-09,3.76E-14,0.999931,0,2517.12,6.34E+06,-0.0351376,0.00229112,-0.0125729,0.0373896
0.0057,3.45E-09,3.76E-14,0.999931,0,2517.12,6.34E+06,-0.0351376,0.00229112,-0.0125729,0.0373896
0.0057,3.45E-09,3.76E-14,0.999931,0,2517.12,6.34E+06,-0.0351376,0.00229112,-0.0125729,0.0373896
0.0057,3.45E-09,3.74E-14,0.999931,0,2517.12,6.34E+06,-0.0351376,0.00229112,-0.0125729,0.0373896
0.0057,3.45E-09,3.74E-14,0.999931,0,2517.12,6.34E+06,-0.0351376,0.00229112,-0.0125729,0.0373896
0.0057,3.45E-09,3.74E-14,0.999931,0,2517.12,6.34E+06,-0.0351376,0.00229112,-0.0125729,0.0373896
0.0058,6.03E-08,1.00E-04,0.998795,0,2964.01,9.24E+06,-0.0326422,0.000149005,-0.0140633,0.0355431
0.0058,6.03E-08,1.00E-04,0.998795,0,2964.01,9.24E+06,-0.0326422,0.000149005,-0.0140633,0.0355431
0.0058,6.03E-08,1.00E-04,0.998795,0,2964.01,9.24E+06,-0.0326422,0.000149005,-0.0140633,0.0355431
0.0058,6.03E-08,1.00E-04,0.998795,0,2964.01,9.24E+06,-0.0326422,0.000149005,-0.0140633,0.0355431
0.0058,6.03E-08,1.00E-04,0.998795,0,2964.01,9.24E+06,-0.0326422,0.000149005,-0.0140633,0.0355431
0.0058,6.03E-08,1.00E-04,0.998795,0,2964.01,9.24E+06,-0.0326422,0.000149005,-0.0140633,0.0355431
0.0049,1.03E-07,0.0002,0.999999,0,1775.45,1.42E+06,0.0173078,-0.000895034,-0.0129801,0.0216529
0.0049,1.03E-07,0.0002,0.999999,0,1775.45,1.42E+06,0.0173078,-0.000895034,-0.0129801,0.0216529
0.0049,1.03E-07,0.0002,0.999998,0,1775.45,1.42E+06,0.0173078,-0.000895034,-0.0129801,0.0216528
0.0049,1.03E-07,0.0002,0.999998,0,1775.45,1.42E+06,0.0173078,-0.000895034,-0.0129801,0.0216528
0.0049,1.03E-07,0.0002,0.999998,0,1775.45,1.42E+06,0.0173078,-0.000895034,-0.0129801,0.0216528
0.0049,1.03E-07,0.0002,0.999998,0,1775.45,1.42E+06,0.0173078,-0.000895034,-0.0129801,0.0216528
0.0055,3.98E-07,0.000199997,0.992109,1.12E+09,4159.9,1.48E+07,0.0119487,-0.0061751,0.0202949,0.0243472
0.0055,3.98E-07,0.000199997,0.992109,1.12E+09,4159.9,1.48E+07,0.0119487,-0.0061751,0.0202949,0.0243472
0.0055,3.98E-07,0.000199997,0.992109,1.12E+09,4159.9,1.48E+07,0.0119487,-0.0061751,0.0202949,0.0243472
0.0055,3.98E-07,0.000199997,0.992109,1.12E+09,4159.9,1.48E+07,0.0119487,-0.0061751,0.0202949,0.0243472
0.0055,3.98E-07,0.000199997,0.992109,1.12E+09,4159.9,1.48E+07,0.0119487,-0.0061751,0.0202949,0.0243472
0.0055,3.98E-07,0.000199997,0.992109,1.12E+09,4159.9,1.48E+07,0.0119487,-0.0061751,0.0202949,0.0243472
0.00559998,1.46E-06,0.000199957,0.971642,2.25E+09,4532.18,1.56E+07,0.0338159,-0.0040473,-0.00727886,0.0348264
0.00559998,1.46E-06,0.000199957,0.971642,2.25E+09,4532.18,1.56E+07,0.0338159,-0.0040473,-0.00727886,0.0348264
0.00559998,1.46E-06,0.000199957,0.971642,2.25E+09,4532.18,1.56E+07,0.0338159,-0.0040473,-0.00727886,0.0348264
0.00559998,1.46E-06,0.000199957,0.971642,2.25E+09,4532.18,1.56E+07,0.0338159,-0.0040473,-0.00727886,0.0348264
0.00559998,1.46E-06,0.000199957,0.971642,2.25E+09,4532.18,1.56E+07,0.0338159,-0.0040473,-0.00727886,0.0348264
0.00559998,1.46E-06,0.000199957,0.971642,2.25E+09,4532.18,1.56E+07,0.0338159,-0.0040473,-0.00727886,0.0348264
0.00589975,3.56E-06,9.97E-05,0.932897,0,2466.55,8.02E+06,-0.0560196,0.00246735,-0.0216264,0.0600998
0.00589975,3.56E-06,9.97E-05,0.932897,0,2466.55,8.02E+06,-0.0560196,0.00246735,-0.0216264,0.0600998
0.00589975,3.56E-06,9.97E-05,0.932897,0,2466.55,8.02E+06,-0.0560196,0.00246735,-0.0216264,0.0600998
0.00589975,3.56E-06,9.97E-05,0.932897,0,2466.55,8.02E+06,-0.0560196,0.00246735,-0.0216264,0.0600998
0.00589975,3.56E-06,9.97E-05,0.932897,0,2466.55,8.02E+06,-0.0560196,0.00246735,-0.0216264,0.0600998
0.00589975,3.56E-06,9.97E-05,0.932897,0,2466.55,8.02E+06,-0.0560196,0.00246735,-0.0216264,0.0600998
0.00489981,5.32E-06,0.000299428,0.90278,0,1776.47,1.20E+06,0.0447674,-0.0163024,-0.0109944,0.0488954
0.00489981,5.32E-06,0.000299428,0.90278,0,1776.47,1.20E+06,0.0447674,-0.0163024,-0.0109944,0.0488954
0.00489981,5.32E-06,0.000299428,0.90278,0,1776.47,1.20E+06,0.0447674,-0.0163024,-0.0109944,0.0488954
0.00489981,5.32E-06,0.000299428,0.90278,0,1776.47,1.20E+06,0.0447674,-0.0163024,-0.0109944,0.0488954
0.00489981,5.32E-06,0.000299428,0.90278,0,1776.47,1.20E+06,0.0447674,-0.0163024,-0.0109944,0.0488954
0.00489981,5.32E-06,0.000299428,0.90278,0,1776.47,1.20E+06,0.0447674,-0.0163024,-0.0109944,0.0488954
0.00569953,6.08E-06,0.000199246,0.88956,1.60E+09,4449.2,1.30E+07,0.0414619,-0.00738187,0.0199649,0.0466066
0.00569953,6.08E-06,0.000199246,0.88956,1.60E+09,4449.2,1.30E+07,0.0414619,-0.00738187,0.0199649,0.0466067
0.00569953,6.08E-06,0.000199246,0.88956,1.60E+09,4449.2,1.30E+07,0.0414619,-0.00738187,0.0199649,0.0466067
0.00569953,6.08E-06,0.000199246,0.88956,1.60E+09,4449.2,1.30E+07,0.0414619,-0.00738187,0.0199649,0.0466066
0.00569953,6.08E-06,0.000199246,0.88956,1.60E+09,4449.2,1.30E+07,0.0414619,-0.00738187,0.0199649,0.0466066
0.00569953,6.08E-06,0.000199246,0.88956,1.60E+09,4449.2,1.30E+07,0.0414619,-0.00738187,0.0199649,0.0466067
0.00510004,6.67E-06,0.000299094,0.880411,0,2202.57,4.31E+06,-0.015267,-0.00566782,0.0674242,0.069363
0.00510004,6.67E-06,0.000299094,0.880411,0,2202.57,4.31E+06,-0.015267,-0.00566782,0.0674242,0.069363
0.00510004,6.67E-06,0.000299094,0.880411,0,2202.57,4.31E+06,-0.015267,-0.00566782,0.0674242,0.069363
0.00510004,6.67E-06,0.000299094,0.880411,0,2202.57,4.31E+06,-0.015267,-0.00566782,0.0674242,0.069363
0.00510004,6.67E-06,0.000299094,0.880411,0,2202.57,4.31E+06,-0.015267,-0.00566782,0.0674242,0.069363
0.00510004,6.67E-06,0.000299094,0.880411,0,2202.57,4.31E+06,-0.015267,-0.00566782,0.0674242,0.069363
0.00500002,7.13E-06,0.000298963,0.872934,0,1916.39,2.51E+06,0.0359658,-0.0144635,0.0427381,0.0576999
0.00500002,7.13E-06,0.000298963,0.872934,0,1916.39,2.51E+06,0.0359658,-0.0144635,0.0427381,0.0576999
0.00500002,7.13E-06,0.000298963,0.872934,0,1916.39,2.51E+06,0.0359658,-0.0144635,0.0427381,0.0576999
0.00500002,7.13E-06,0.000298963,0.872934,0,1916.39,2.51E+06,0.0359658,-0.0144635,0.0427381,0.0576999
0.00500002,7.13E-06,0.000298963,0.872934,0,1916.39,2.51E+06,0.0359658,-0.0144635,0.0427381,0.0576999
0.00500002,7.13E-06,0.000298963,0.872934,0,1916.39,2.51E+06,0.0359658,-0.0144635,0.0427381,0.0576999
0.00519958,8.83E-06,0.000298385,0.845365,0,2663.68,6.01E+06,-0.0486973,-0.0141753,0.019136,0.0542084
0.00519958,8.83E-06,0.000298385,0.845365,0,2663.68,6.01E+06,-0.0486973,-0.0141753,0.019136,0.0542084
0.00519958,8.83E-06,0.000298385,0.845365,0,2663.68,6.01E+06,-0.0486973,-0.0141753,0.019136,0.0542084
