x_m,y_m,z_m,FOF,HF,Temperature_K,TempGrad_Kpm,Vx,Vy,Vz,Vmag,x_mm,y_mm,z_mm,power_W,kNN,cond_A,grad_valid,Q,Q_pos_flag,vorticity_mag,strain2,is_interface,is_heated,is_interface_heated,is_slice_near_symmetry,slice_y_threshold_m
0.0052,3.17415e-09,1.89206e-16,0.999937,0.0,1836.83,1955950.0,0.00321304,0.00137456,0.000221249,0.00350171,5.2,3.17415e-06,1.89206e-13,350,25,1.7694319853253133,1,-1841.950343851099,0,28.007955702484985,4076.1234790183785,0,0,0,1,2e-05
0.0052,3.17415e-09,3.78412e-16,0.999937,0.0,1836.83,1955950.0,0.00321304,0.00137456,0.000221249,0.00350171,5.2,3.17415e-06,3.78412e-13,350,25,1.769431985327598,1,-1841.9503438524546,0,28.007955702566115,4076.123479023362,0,0,0,1,2e-05
0.0052,3.43644e-09,0.0001,0.999931,0.0,1991.9,2233390.0,0.0100721,0.00326564,9.79333e-05,0.0105888,5.2,3.43644e-06,0.1,350,25,4.672140313193586,1,-2444.926828593786,0,80.22170391791641,8107.614546934494,0,0,0,1,2e-05
0.0052,3.43942e-09,0.0001,0.999931,0.0,1991.9,2233390.0,0.0100721,0.00326564,9.793344999999999e-05,0.0105888,5.2,3.43942e-06,0.1,350,25,4.672140533757019,1,-2444.9269869014342,0,80.22169641212668,8107.614261422577,0,0,0,1,2e-05
0.0052,2.50032e-05,-7.5e-05,0.999934,0.0,1673.8499999999997,1955180.0,0.00050847,0.00046841,-0.00019728399999999996,0.000718938,5.2,0.0250032,-0.075,350,25,1.4115000636778814,1,-1230.425088595214,0,22.7794482594358,2720.3018086925845,0,0,0,0,2e-05
0.00520015,9.9851e-05,-9.73e-05,0.999909,0.0,1659.1500000000003,1919990.0,0.00113229,0.0007547165000000001,-0.000200529,0.00137546,5.20015,0.09985100000000001,-0.0973,350,25,2.070930239081835,1,-232.80354106676134,0,9.922481048344258,514.8348972108981,0,0,0,0,2e-05
0.00520053,1.58816e-05,0.0003943,0.840377,0.0,2527.23,5433450.0,-0.12102899999999998,-0.00452759,0.0824428,0.14651,5.20053,0.0158816,0.3943,350,25,1.6110764597163725,1,-368082.6273260415,0,1434.7422048203696,1765407.8517984906,1,0,0,1,2e-05
0.00520141,0.00040818,0.000319041,0.820684,0.0,1891.84,1747940.0,0.0684473,0.030908499999999995,-0.0287896,0.0804313,5.20141,0.40818,0.319041,350,25,3.3030744571091417,1,-62593.46668344556,0,401.9539001121593,205970.40227457898,1,0,0,0,2e-05
0.00520428,0.000468494,0.000131506,0.9954300000000001,0.0,1610.07,1835410.0,0.00711599,0.000485722,-0.00275397,0.007645759999999999,5.204280000000001,0.468494,0.131506,350,25,1.9749606917437637,1,-17342.456525655507,0,386.04904344876553,109201.84502516442,0,0,0,0,2e-05
0.00520777,0.000193857,-8.12e-05,0.999886,0.0,1614.2899999999997,1665440.0,0.00125757,0.0008068170000000001,-0.000195102,0.00150682,5.20777,0.193857,-0.0812,350,25,2.3287326916828524,1,-254.05832464048828,0,21.367999606776607,736.4123528785792,0,0,0,0,2e-05
0.00520843,5e-05,0.00045,0.521132,0.0,2611.96,7861080.0,-0.281696,-0.0291238,0.23086,0.365373,5.20843,0.05,0.45,350,25,2.0263180168429575,1,-2823935.938194083,0,3791.2493954954084,12834657.865810316,1,0,0,0,2e-05
0.00521735,5e-05,0.00045,0.521132,0.0,2611.96,7861080.0,-0.281696,-0.0291238,0.23086,0.365373,5.21735,0.05,0.45,350,25,1.9947602201981083,1,-2719887.76792152,0,3769.4296995487134,12544075.665762993,1,0,0,0,2e-05
0.00522076,0.000356205,4.37946e-05,0.9997510000000001,0.0,1593.4,1297640.0,0.00362699,-6.09e-05,-0.00141672,0.00389433,5.220759999999999,0.356205,0.0437946,350,25,10.662578225178384,1,6419.101740684637,1,399.6493546140314,67021.59984033662,0,0,0,0,2e-05
0.00525,5e-05,0.00045,0.521132,0.0,2611.96,7861080.0,-0.281696,-0.0291238,0.23086,0.365373,5.25,0.05,0.45,350,25,1.6210680942486355,1,-2225761.7326085735,0,3397.068576086678,10221560.920534931,1,0,0,0,2e-05
0.00525,0.00025,-5e-05,0.9998284,0.0,1546.62,1199940.0,0.000379521,0.000286306,-9.32e-05,0.00048445500000000006,5.25,0.25,-0.05,350,25,7.4421424497757895,1,-1112.805881259702,0,139.8255699002789,12001.206761488293,0,0,0,0,2e-05
0.00527509,0.00035,0.00035,0.542464,0.0,2047.47,2213610.0,0.0687755,0.0717277,0.011602300000000001,0.10004799999999998,5.27509,0.35,0.35,350,25,5.5495891525507774,1,-853675.9752861279,0,1042.0023089355902,2250236.3564858064,1,0,0,0,2e-05
0.00527808,0.000444295,5.56851e-05,0.999919,0.0,1770.53,1755230.0,0.0288447,-0.00211929,-0.00853776,0.030156300000000004,5.27808,0.444295,0.0556851,350,25,2.282507084616255,1,-4254.2557892521345,0,187.68967818197373,26122.219226530702,0,0,0,0,2e-05
0.0052945,0.000480518,0.000267951,0.7906210000000001,0.0,1882.5999999999997,2178730.0,0.0790468,0.0113993,-0.0117354,0.0807221,5.294499999999999,0.480518,0.267951,350,25,1.7531653585028522,1,-54464.00711182748,0,345.58619305422195,168642.92263850995,1,0,0,0,2e-05
0.00529569,0.000291548,0.00037543,0.748217,0.0,2236.41,3592360.0,0.0504915,0.0495762,0.00707474,0.0711143,5.29569,0.291548,0.37543,350,25,6.08329699576922,1,-401338.4689716364,0,858.0064267040085,1170764.4520759634,1,0,0,0,2e-05
0.00529675,0.000103252,-0.000111891,0.999906,0.0,1730.23,2051780.0,-0.000606605,0.0005692,0.00109936,0.00137861,5.29675,0.103252,-0.111891,350,25,2.3144469254911435,1,-266.0051907671747,0,21.38146280943726,760.5938574700237,0,0,0,0,2e-05
0.00529744,1.94322e-05,0.000390519,0.840377,0.0,2765.9499999999994,6391010.0,-0.10738200000000002,0.00845724,-0.0163693,0.108951,5.29744,0.0194322,0.390519,350,25,1.5313652114700633,1,-197945.73605549498,0,1393.3301284110846,1366575.8954800148,1,0,0,1,2e-05
0.00529744,1.94323e-05,0.000390519,0.840377,0.0,2765.95,6391010.0,-0.107382,0.00845724,-0.0163693,0.108951,5.29744,0.0194323,0.390519,350,25,1.5313666143226194,1,-197945.8080039667,0,1393.33077355141,1366576.9382706187,1,0,0,1,2e-05
0.00529892,0.000322716,-2.49e-05,0.9997700000000002,0.0,1740.09,1829930.0,0.0089623,-0.00162705,0.00047271000000000005,0.00912105,5.298920000000001,0.322716,-0.0249,350,25,9.252109886612496,1,-13272.235884088606,0,192.00929829072524,44978.257083225566,0,0,0,0,2e-05
0.00529992,0.000199888,0.000399236,0.92209,0.0,2506.29,5172280.0,0.0320866,0.0408926,0.017232,0.054760300000000005,5.299919999999999,0.199888,0.39923600000000004,350,25,5.661429946531057,1,-1000465.1918489162,0,879.1312879683663,2387366.294440292,1,0,0,0,2e-05
0.00529995,0.000507934,0.000200677,0.918136,0.0,1773.84,1745930.0,0.0428268,0.00348932,-0.00892384,0.0438856,5.29995,0.507934,0.200677,350,25,2.061805575934323,1,-38973.92215635566,0,296.628530547456,121942.08688008285,1,0,0,0,2e-05
0.0053,8.10636e-10,0.0003,0.999984,0.0,2684.64,5133800.0,0.00354894,0.0207236,-0.0843941,0.0869737,5.3,8.10636e-07,0.3,350,25,3.5299483571868415,1,-249357.03711111355,0,2414.8848865917325,3414548.58196681,0,0,0,1,2e-05
0.0053,8.13617e-10,0.0003,0.999984,0.0,2684.64,5133800.0,0.00354894,0.0207236,-0.0843941,0.0869737,5.3,8.13617e-07,0.3,350,25,3.5299485626488596,1,-249357.01865464402,0,2414.8848455609004,3414548.445969135,0,0,0,1,2e-05
0.0053,1.97299e-09,7.05625e-16,0.999961,0.0,1942.42,2283390.0,-0.00215011,0.00036906399999999995,0.005293139999999999,0.00572508,5.3,1.9729899999999997e-06,7.05625e-13,350,25,4.072972523706421,1,-1042.802758087826,0,162.1755811285609,15236.065073368873,0,0,0,1,2e-05
0.0053,2.04452e-09,0.0002,0.999959,0.0,2382.32,3926910.0,0.021067700000000005,0.00891608,-0.0115383,0.0256218,5.3,2.0445199999999998e-06,0.2,350,25,19.485461762893205,1,-391831.42405830976,0,4712.537648084509,11887668.390423559,0,0,0,1,2e-05
0.0053,2.0475e-09,0.0002,0.999959,0.0,2382.32,3926910.0,0.021067700000000005,0.00891608,-0.0115383,0.0256218,5.3,2.0475e-06,0.2,350,25,19.485465335051494,1,-391831.29825333226,0,4712.53790391404,11887669.34441993,0,0,0,1,2e-05
0.0053,2.21739e-09,0.0001,0.999956,0.0,2137.69,2836570.0,0.00690077,0.00192948,0.00701224,0.0100257,5.3,2.21739e-06,0.1,350,25,21.64704684201672,1,19287.669770336128,1,1611.1764729559504,1259369.4739627158,0,0,0,1,2e-05
0.0053,2.22037e-09,0.0001,0.999956,0.0,2137.69,2836570.0,0.00690077,0.00192948,0.00701224,0.0100257,5.3,2.22037e-06,0.1,350,25,21.647050981928572,1,19287.664775290992,1,1611.1762082105347,1259369.0574012562,0,0,0,1,2e-05
0.00530003,0.000199973,-9.88e-05,0.999895,0.0,1672.2300000000002,2026760.0,0.00102834,0.000754442,0.000786531,0.00149843,5.30003,0.19997299999999998,-0.0988,350,25,4.20972004061862,1,122.03402289529441,1,37.42282734776658,456.16595755978415,0,0,0,0,2e-05
0.00530129,0.000272658,-7.27e-05,0.999853,0.0,1594.63,1490770.0,0.000933008,0.000313228,0.000139262,0.000993987,5.30129,0.272658,-0.0727,350,25,4.617992588333032,1,-255.52995978409035,0,87.62204542039863,4349.871341395381,0,0,0,0,2e-05
0.00530133,0.000403915,0.000308973,0.82474,0.0,1967.22,2194690.0,0.0758393,0.027988699999999995,-0.0179256,0.0828027,5.30133,0.403915,0.308973,350,25,3.1002937692848973,1,-68850.51265154404,0,537.2790703117856,282035.42500063643,1,0,0,0,2e-05
0.00530229,0.000102156,0.000414244,0.901461,0.0,2732.25,6259740.0,-0.0552996,0.0223882,0.00203965,0.05969460000000001,5.30229,0.102156,0.41424399999999995,350,25,2.160900586376961,1,-231963.48224314942,0,1370.219167689144,1402677.248237664,1,0,0,0,2e-05
0.00530476,0.000390386,1.91279e-05,0.999834,0.0,1641.78,1340140.0,0.00599646,-0.000849018,-0.00180168,0.00631858,5.304760000000001,0.390386,0.0191279,350,25,7.073393783924859,1,-1328.0765804510465,0,192.9454727844307,21270.13089490584,0,0,0,0,2e-05
0.0053048,1.59726e-05,-9.36e-05,0.9999319999999999,0.0,1753.6,2100420.0,-0.00140386,0.000255972,0.0009041890000000001,0.00168935,5.3048,0.0159726,-0.0936,350,25,1.9444872272833824,1,-869.3087831242675,0,13.806287247170845,1833.9243500242312,0,0,0,1,2e-05
0.00530543,0.000487311,0.000109117,0.988638,0.0,1661.83,1553040.0,0.0133358,-0.000263345,-0.00476692,0.0141646,5.305429999999999,0.487311,0.109117,350,25,2.194734015337561,1,-27830.345388127324,0,360.64225700905496,120692.10954654728,1,0,0,0,2e-05
0.00531808,0.000336176,0.00035,0.89208,0.0,2146.17,3016840.0,0.0593247,0.0320266,-0.00261667,0.0674683,5.31808,0.336176,0.35,350,25,7.1571168813085935,1,-80684.22196817896,0,283.9794431010065,201690.6059883368,1,0,0,0,2e-05
0.00535,5e-05,-0.00015,0.9999407499999999,0.0,1556.64875,1028027.5,0.00016536025,0.0,-0.00016536025,0.00023385449999999998,5.35,0.05,-0.15,350,25,1.9518383184318162,1,-488.50504507174946,0,62.346233351704505,2920.5364967160945,0,0,0,0,2e-05
0.00535,0.00045,5e-05,0.997691,0.0,1538.22,788275.0,0.000977398,-3.05e-05,-0.00100791,0.00140432,5.35,0.45,0.05,350,25,3.2500515016256006,1,-30233.79721862635,0,524.6783852407376,198111.29840666664,0,0,0,0,2e-05
0.00536778,0.000347825,-4.78e-05,0.9998150000000001,0.0,1798.25,2050950.0,0.007431419999999999,-0.00523457,0.00116943,0.00916484,5.36778,0.347825,-0.0478,350,25,5.245218048348779,1,-19792.96907046799,0,120.17113160375948,46806.48857640002,0,0,0,0,2e-05
0.00536931,0.000136733,-0.000146245,0.9999309999999999,0.0,1793.4599999999998,2246660.0,-0.00417442,9.9285e-05,0.00186232,0.00457207,5.3693100000000005,0.136733,-0.146245,350,25,1.958778168617217,1,-94.64342033445905,0,34.48719436520284,783.9701282605573,0,0,0,0,2e-05
0.00539315,0.000280984,0.000351048,0.647012,63364000.0,2686.5,7015160.0,0.0636864,0.0402308,-0.0156386,0.0769354,5.39315,0.280984,0.351048,350,25,11.636968294592856,1,-91116.89522058959,0,1553.5426564245715,1388981.1831065363,1,1,1,0,2e-05
0.00539499,0.000466235,0.000253125,0.680665,0.0,1950.2,2764960.0,0.10563300000000002,0.010853300000000001,0.006162419999999999,0.106367,5.39499,0.466235,0.253125,350,25,2.6040061264443124,1,-101347.67177322568,0,705.7680802542857,451749.6350993613,1,0,0,0,2e-05
0.00539744,0.000197525,0.000385321,0.7536650000000001,206716000.0,2982.6200000000003,7753120.0,0.046711499999999996,0.028998399999999997,0.00255237,0.0550399,5.39744,0.19752499999999998,0.38532099999999997,350,25,3.3306125149203853,1,-115472.04685571263,0,470.7349781554623,341739.803540937,1,1,1,0,2e-05
0.00539745,0.000202546,-0.000110689,0.999922,0.0,1722.9,2157080.0,-0.00097915,-9.66e-05,0.0014442800000000003,0.00174757,5.39745,0.202546,-0.110689,350,25,5.27709086357979,1,-10.57649925885626,0,18.52130432641429,192.67235549353884,0,0,0,0,2e-05
0.00539753,0.000402474,-6.18e-06,0.999873,0.0,1686.89,1442820.0,0.0080282,-0.00306231,-0.0031006399999999996,0.00913475,5.397530000000001,0.402474,-0.00618,350,25,5.019529829922245,1,-4269.882067468003,0,185.13276052614407,25676.833644951308,0,0,0,0,2e-05
0.00539872,0.000507253,9.70011e-05,0.973522,0.0,1698.36,1571940.0,0.0179655,-0.005216389999999999,-0.005778389999999999,0.0195796,5.39872,0.5072530000000001,0.09700109999999999,350,25,2.4686488404970053,1,-19752.689830323943,0,481.4457104612498,155400.3657214167,1,0,0,0,2e-05
0.00539986,0.000508547,0.000204497,0.8611809999999999,0.0,1822.8100000000002,2064160.0,0.0549754,-0.00235577,-0.00308571,0.0551123,5.39986,0.5085470000000001,0.20449699999999998,350,25,2.6335187456926534,1,-47059.76332365822,0,439.0925759875612,190520.67179101254,1,0,0,0,2e-05
0.0054,1.16828e-09,0.0002,0.999977,0.0,2645.29,5696160.0,0.029497399999999997,0.00315872,0.0192341,0.0353557,5.4,1.16828e-06,0.2,350,25,14.92700456369706,1,-301930.8973499681,0,1583.014063302562,1856828.55700678,0,0,0,1,2e-05
0.0054,1.17126e-09,0.0002,0.999977,0.0,2645.29,5696160.0,0.029497399999999997,0.00315872,0.0192341,0.0353557,5.4,1.1712599999999999e-06,0.2,350,25,14.9270070877564,1,-301931.02917371585,0,1583.0143092013102,1856829.2099154827,0,0,0,1,2e-05
0.0054,1.21e-09,-4.18e-15,0.9999759999999999,0.0,2046.12,2733310.0,-0.00969045,-0.00094676,0.00887105,0.0131718,5.4,1.21e-06,-4.18e-12,350,25,6.242011500358761,1,-2911.1521409674824,0,284.43042441448716,46272.63744823761,0,0,0,1,2e-05
0.0054,1.4991e-09,0.0001,0.99997,0.0,2300.04,3663400.0,0.00306828,-0.00105599,0.018229,0.0185155,5.4,1.4991e-06,0.1,350,25,39.20514765023048,1,50618.097377178376,1,1998.510745083386,1895786.4043525185,0,0,0,1,2e-05
0.0054,1.50208e-09,0.0001,0.99997,0.0,2300.04,3663400.0,0.00306828,-0.00105599,0.018229,0.0185155,5.4,1.50208e-06,0.1,350,25,39.20515856396887,1,50617.9856144801,1,1998.5103703582245,1895785.8789857235,0,0,0,1,2e-05
0.0054,1.32576e-07,0.0003,0.997355,411414000.0,3183.54,8387390.0,0.0543655,0.00428243,-0.004237184,0.05469820000000001,5.4,0.000132576,0.3,350,25,2.025566444183835,1,-148367.36577029972,0,355.444419887395,359905.0993551428,0,1,0,1,2e-05
0.0054,1.32579e-07,0.0003,0.997355,411414000.0,3183.54,8387390.0,0.0543655,0.00428243,-0.00423719,0.0546982,5.4,0.00013257900000000002,0.3,350,25,2.02556650153821,1,-148367.36279789667,0,355.44442752681675,359905.0961257266,0,1,0,1,2e-05
0.0054,0.000399988,0.000299971,0.838699,0.0,2045.1500000000003,2911860.0,0.0999794,0.0209902,-0.0128027,0.102958,5.4,0.399988,0.299971,350,25,4.461154281049437,1,-98156.2638236421,0,894.3363243411994,596231.2581653477,1,0,0,0,2e-05
0.00540007,1.8247e-06,-9.99e-05,0.9999509999999999,0.0,1819.82,2336080.0,-0.00526335,0.000195545,0.001734,0.00554508,5.4000699999999995,0.0018247,-0.0999,350,25,1.5157968528839747,1,-2420.6868628592338,0,43.65660974945392,5794.3235131265255,0,0,0,1,2e-05
0.00540012,2.37465e-05,0.000383472,0.994725,822827000.0,3512.84,9707120.0,0.0638655,0.00203061,-0.0244699,0.068423,5.400119999999999,0.0237465,0.383472,350,25,1.7613379565640737,1,-355432.510228646,0,755.4067544045954,996184.7027573343,0,1,0,0,2e-05
0.00540017,0.000100339,0.000402006,0.9275220000000001,586448000.0,3395.7899999999995,9099100.0,0.046801,0.00989833,-0.00186326,0.04787260000000001,5.40017,0.100339,0.402006,350,25,2.725488616833039,1,-382716.62923921447,0,318.9882757726524,816310.0185186338,1,1,1,0,2e-05
0.00540218,2.87143e-05,-0.000171286,0.999961,0.0,1607.3,1103850.0,0.000430696,0.000194721,-0.000144369,0.000494224,5.40218,0.0287143,-0.17128600000000002,350,25,1.543318660898419,1,-666.5420839336471,0,72.24300938149226,3942.610370114483,0,0,0,0,2e-05
0.00540483,0.000313201,0.000338475,0.881247,21121300.0,2393.15,4835290.0,0.0733676,0.0290961,-0.0115266,0.0797637,5.4048300000000005,0.313201,0.33847499999999997,350,25,11.728120606243237,1,-108648.17468467524,0,743.7269215498465,493861.2162883562,1,1,1,0,2e-05
0.00540484,0.000292817,-8.31e-05,0.9998949999999999,0.0,1634.0,1560680.0,0.000808119,-0.0001,0.000202594,0.0008391020000000001,5.40484,0.292817,-0.08310000000000001,350,25,6.635577655881971,1,-57.33076600017381,0,40.162380159115514,921.1699220230053,0,0,0,0,2e-05
0.005407,9.16242e-05,-0.000179797,0.999948,0.0,1590.15,1075675.7142857143,0.000314846,0.000194721,-7.43e-05,0.000377581,5.407,0.0916242,-0.179797,350,25,1.6130563872155705,1,-621.4640208619289,0,57.66915502762917,2905.793762524221,0,0,0,0,2e-05
0.00540701,0.000465536,3.44637e-05,0.997802,0.0,1566.46,715060.0,0.00314207,-0.0007362329999999999,-0.00192351,0.00375693,5.4070100000000005,0.465536,0.0344637,350,25,2.628955608444069,1,-22759.06314006703,0,399.1579157865216,125181.647147654,0,0,0,0,2e-05
0.00545,0.00015,-0.00015,0.9999649999999999,0.0,1540.47,1094040.0,9.94975e-05,9.73603e-05,-2.14e-06,0.000139224,5.45,0.15,-0.15,350,25,1.8259629931669017,1,-503.7714018813572,0,80.48055837371822,4246.102941835448,0,0,0,0,2e-05
0.00545,0.00035,-5e-05,0.9999290000000001,0.0,1537.02,482223.0,0.000244525,-1.8500000000000003e-06,-0.00024637,0.000347123,5.45,0.35,-0.05,350,25,7.882237130064366,1,-579.6394798096771,0,146.12083948568863,11834.928825620547,0,0,0,0,2e-05
0.00547394,0.00026663,0.00035,0.53822,126728000.0,2909.77,8492140.0,0.0774159,0.0530157,-0.014812399999999998,0.094991,5.47394,0.26663000000000003,0.35,350,25,6.792840554642237,1,-372943.8705429494,0,1755.6080307860202,2286967.5199660826,1,1,1,0,2e-05
0.00548799,3.6377e-05,0.000371394,0.791588,2762630000.0,4557.77,15327100.0,0.0801231,-0.022054100000000004,0.08791540000000002,0.12097600000000001,5.48799,0.036377,0.371394,350,25,1.5995095431572492,1,-731022.8329909234,0,451.5035507310606,1563973.3941432245,1,1,1,0,2e-05
0.00549065,0.000191908,0.000358122,0.593198,825810000.0,3627.11,11230500.0,0.0464319,0.0162993,-0.00724414,0.04974,5.49065,0.191908,0.358122,350,25,3.6578000316741037,1,-58528.865240193685,0,371.9758651013587,186240.75258933948,1,1,1,0,2e-05
0.00549487,9.67734e-05,0.000383688,0.706137,1968990000.0,4271.77,13963400.0,0.05553149999999999,-0.0120565,0.0422277,0.0707975,5.49487,0.09677340000000001,0.383688,350,25,1.7141233294752178,1,-170424.7308863795,0,235.54433577905706,368590.02883155755,1,1,1,0,2e-05
0.00549491,0.000457667,0.00025,0.597986,0.0,1872.87,3807770.0,0.121834,0.015989,0.04863989999999999,0.132156,5.494910000000001,0.457667,0.25,350,25,3.44458556013544,1,-428527.832869863,0,1227.9174641518907,1610946.315124331,1,0,0,0,2e-05
0.00549751,0.000219155,-0.000124174,0.999945,0.0,1755.93,2059520.0,-0.00317593,-0.000573014,0.00134776,0.00349733,5.49751,0.21915500000000002,-0.124174,350,25,4.693817329259402,1,-74.60389029816571,0,9.101347808768653,190.6250465644204,0,0,0,0,2e-05
0.00549784,0.000420069,-2.44e-05,0.9998140000000001,0.0,1713.95,1593630.0,0.00874418,-0.005454320000000001,-0.0030040699999999997,0.0107347,5.49784,0.420069,-0.0244,350,25,4.1558714785060324,1,-2808.1990415280397,0,134.70272550426424,14688.810212194658,0,0,0,0,2e-05
0.00549876,0.000517882,9.24173e-05,0.956063,0.0,1709.4,1646350.0,0.0175805,-0.0160659,-8.43e-05,0.0238158,5.49876,0.517882,0.0924173,350,25,2.345043589002866,1,7958.309623909125,1,625.1230744396565,179472.8098506259,1,0,0,0,2e-05
0.00549934,0.000397139,0.000293076,0.785826,0.0,2070.86,4321780.0,0.111864,0.0295281,0.0183124,0.117136,5.49934,0.397139,0.293076,350,25,4.873109552307073,1,-672592.0440052928,0,1707.047561825144,2802189.77717717,1,0,0,0,2e-05
0.00549937,5.67058e-06,0.00029934,0.895793,1381320000.0,3932.5500000000006,13193900.0,0.0595251,-0.0108213,0.0663035,0.089758,5.49937,0.00567058,0.29934,350,25,1.9766180607621415,1,-227997.75962025404,0,647.6919860984257,665747.9736685697,1,1,1,1,2e-05
0.00549954,0.000508726,0.000208674,0.810391,0.0,1803.65,2465550.0,0.0583244,-0.0140364,0.0181113,0.06266392857142856,5.49954,0.508726,0.208674,350,25,2.5515067066733232,1,-59119.80274108105,0,539.0843016971352,263545.547650306,1,0,0,0,2e-05
0.0055,5.90093e-10,0.0002,0.999988,0.0,2990.6,8512970.0,0.0227281,-0.00122849,0.036614,0.04311210000000001,5.5,5.90093e-07,0.2,350,25,4.51834011357242,1,-6418.017585253998,0,709.4270723055562,264479.4206305244,0,0,0,1,2e-05
0.0055,8.01695e-10,-8.31e-15,0.999984,0.0,2139.57,3359340.0,-0.0174438,-0.00150738,0.00784684,0.0191867,5.5,8.01695e-07,-8.31e-12,350,25,4.1308353015324935,1,-3763.4579945895093,0,204.1369090990603,28362.85481743802,0,0,0,1,2e-05
0.0055,8.01695e-10,-8.27e-15,0.999984,0.0,2139.57,3359340.0,-0.0174438,-0.00150738,0.00784684,0.0191867,5.5,8.01695e-07,-8.270000000000001e-12,350,25,4.1308353015328345,1,-3763.457994590057,0,204.13690909899748,28362.85481742629,0,0,0,1,2e-05
0.0055,1.19808e-09,0.0001,0.999976,0.0,2480.8,4886730.0,-0.00494747,-0.00297005,0.0207382,0.021526,5.5,1.19808e-06,0.1,350,25,37.85768701864902,1,-5093.670894362498,0,3896.719322311669,7602398.080227283,0,0,0,1,2e-05
0.0055,1.20106e-09,0.0001,0.999976,0.0,2480.8,4886730.0,-0.00494747,-0.00297005,0.0207382,0.021526,5.5,1.20106e-06,0.1,350,25,37.857700081540045,1,-5093.619060956407,0,3896.716822079333,7602388.2338599395,0,0,0,1,2e-05
0.0055,1.35306e-09,-0.0001,0.9999730000000001,0.0,1863.86,2665840.0,-0.00914523,0.000304479,0.00139459,0.00925596,5.5,1.3530600000000002e-06,-0.1,350,25,1.9769648543133296,1,-2450.4969476257656,0,63.68467792424461,6928.862996408916,0,0,0,1,2e-05
0.0055,2.50024e-05,-0.000174998,0.9999759999999999,0.0,1625.91,1210610.0,8.655720000000002e-05,0.000276052,1.77361e-05,0.000289847,5.5,0.0250024,-0.174998,350,25,1.4751310991591613,1,-1423.3537844450343,0,95.63702576982718,7419.9279179393625,0,0,0,0,2e-05
0.0055,0.000474987,2.50126e-05,0.997767,0.0,1576.96,749127.0,0.0042958,-0.00154139,-0.00150786,0.0048066,5.5,0.474987,0.0250126,350,25,2.8845763048834447,1,-6266.003071322266,0,259.891601369723,46303.82837390403,0,0,0,0,2e-05
0.00550013,0.000299869,-9.74e-05,0.999915,0.0,1658.0999999999997,1392030.0,0.000392662,-0.0007177489999999998,-0.00012765,0.000828035,5.5001299999999995,0.29986900000000005,-0.0974,350,25,5.595502659022165,1,-52.519481139536765,0,55.27655581662689,1632.7877737534075,0,0,0,0,2e-05
0.00550019,9.9812e-05,-0.000196944,0.999971,0.0,1608.58,1165750.0,0.000324832,0.000276052,6.43358e-05,0.000431114,5.50019,0.099812,-0.196944,350,25,1.4797622017668783,1,-572.7853843930131,0,66.23538330353642,3339.1337694692215,0,0,0,0,2e-05
0.00550307,0.000303944,0.000320882,0.8971100000000001,25345600.0,2535.16,6127070.0,0.0827192,0.0366023,-0.00590352,0.09064796666666668,5.503069999999999,0.303944,0.320882,350,25,10.334272993310238,1,-170918.93351087792,0,1012.8593307851987,854779.8790010761,1,1,1,0,2e-05
0.00550326,0.000369765,-6.98e-05,0.999945,0.0,1551.8100000000002,526753.0,0.000719614,-0.00023674800000000003,-0.00046731199999999995,0.0008900980000000001,5.50326,0.36976499999999995,-0.0698,350,25,3.5450773784312712,1,-889.8922699134218,0,98.30586351713823,6611.805940751949,0,0,0,0,2e-05
0.00550406,0.000168705,-0.000168705,0.999983,0.0,1555.84,856259.0,0.000281553,0.000138026,5.5467700000000004e-05,0.000318434,5.50406,0.168705,-0.168705,350,25,2.4401922169574113,1,-163.50090640980784,0,57.31233511796451,1969.3536911565498,0,0,0,0,2e-05
0.00550728,0.00055,0.000158285,0.833188,0.0,1694.94,1596740.0,0.0052004,-0.0339254,0.00551698,0.0347623,5.50728,0.55,0.158285,350,25,1.8473620688047554,1,-74347.14179435064,0,710.6964869208363,401239.0318495105,1,0,0,0,2e-05
0.00550956,0.00055,0.00015,0.9171530000000001,0.0,1578.24,861358.0,0.0017334700000000002,-0.0113085,0.00183899,0.0115874,5.5095600000000005,0.55,0.15,350,25,1.7471134520548985,1,4852.167945763082,1,720.3885246272985,249775.47731582177,1,0,0,0,2e-05
0.00551185,0.000210214,0.000349977,0.825653,353919000.0,3158.14,9210550.0,0.0483694,0.0150639,0.00974975,0.051590500000000004,5.511850000000001,0.21021399999999998,0.34997700000000004,350,25,4.977472058951385,1,-69196.05427346354,0,542.4396138006432,285512.47585702257,1,1,1,0,2e-05
0.0055758,0.000176839,0.00035,0.506912,1650570000.0,4357.0,15117400.0,0.0332867,0.011796300000000001,-0.0394571,0.052953,5.5758,0.176839,0.35,350,25,2.516456099151106,1,-216325.13661655047,0,146.02571508264168,443312.0279657994,1,1,1,0,2e-05
0.00557684,0.00045,0.00025,0.560483,0.0,1769.09,4554490.0,0.12376,0.0288158,0.079103,0.149681,5.57684,0.45,0.25,350,25,3.2944102804413506,1,-1180014.3010164357,0,1229.4906020622411,3115852.172312557,1,0,0,0,2e-05
0.00557978,5e-05,0.00035,0.593724,3879610000.0,5094.84,17968100.0,0.0670158,-0.00829788,-0.065856,0.0943238,5.57978,0.05,0.35,350,25,1.8702149217622461,1,-106438.85123820351,0,709.611345693533,464651.83344490046,1,1,1,0,2e-05
