Points_0,Points_1,Points_2,Fraction Of Fluid,Heat Flux Spatial Distribution,Temperature,Temperature Gradient At Tgrdout,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude
0.00560367,0.000103677,-1.24927e-05,0.999695,0.0,1771.3,2301990.0,-0.017246,0.000628434,-0.00181527,0.0173527
0.0055,0.0002,6.85946e-08,0.99929,0.0,1710.24,1704690.0,-0.0130981,-0.00171631,0.000714905,0.0132294
0.00549986,0.000120126,-2.44728e-05,0.999627,0.0,1777.62,2382020.0,-0.018525,-0.000312374,0.0005575,0.0185361
0.0055,0.0002,6.85946e-08,0.99929,0.0,1710.24,1704690.0,-0.0130981,-0.00171631,0.000714905,0.0132294
0.00560367,0.000103677,-1.24927e-05,0.999695,0.0,1771.3,2301990.0,-0.017246,0.000628434,-0.00181527,0.0173527
0.0057,0.000199998,3.4874e-07,0.999294,0.0,1662.26,1274240.0,-0.00753449,0.00103732,-0.00230711,0.00794778
0.0057,0.0001,2.4954e-08,0.999751,0.0,1730.48,1777100.0,-0.0125373,0.00168362,-0.00345837,0.013114
0.0056,0.0002,7.16998e-08,0.999284,0.0,1701.2,1532100.0,-0.0117415,-9.10154e-05,-0.000480339,0.0117517
0.00560367,0.000103677,-1.24927e-05,0.999695,0.0,1771.3,2301990.0,-0.017246,0.000628434,-0.00181527,0.0173527
0.0056,0.0002,7.16998e-08,0.999284,0.0,1701.2,1532100.0,-0.0117415,-9.10154e-05,-0.000480339,0.0117517
0.0057,0.0001,2.4954e-08,0.999751,0.0,1730.48,1777100.0,-0.0125373,0.00168362,-0.00345837,0.013114
0.00577438,0.000199701,2.5625e-05,0.999304,0.0,1586.77,1174260.0,-0.00222537,0.000608467,-0.0017429,0.0028914
0.00579545,9.54443e-05,1.36528e-05,0.999826,0.0,1649.05,1331490.0,-0.00577622,0.00102794,-0.00349601,0.0068296
0.0057,0.000199998,3.4874e-07,0.999294,0.0,1662.26,1274240.0,-0.00753449,0.00103732,-0.00230711,0.00794778
0.0057,0.0001,2.4951e-08,0.999751,0.0,1730.48,1777100.0,-0.0125373,0.00168362,-0.00345837,0.013114
0.0057,0.000199998,3.4874e-07,0.999294,0.0,1662.26,1274240.0,-0.00753449,0.00103732,-0.00230711,0.00794778
0.00579545,9.54443e-05,1.36528e-05,0.999826,0.0,1649.05,1331490.0,-0.00577622,0.00102794,-0.00349601,0.0068296
0.00530275,0.000270394,2.96057e-05,0.999275,0.0,1592.66,879284.0,-0.00292894,-0.000502962,0.000832147,0.00308612
0.0053001,0.000199898,2.27779e-06,0.999354,0.0,1660.92,1452310.0,-0.00884901,-0.00117151,0.00227356,0.00921122
0.00525,0.00025,5e-05,0.998719,0.0,1553.36,862367.0,-0.000796917,-0.000265674,0.000531244,0.000993921
0.00520774,0.000192543,2.00645e-05,0.999462,0.0,1614.32,1398680.0,-0.00408278,-0.000586983,0.00227145,0.00470884
0.00525,0.00025,5e-05,0.998719,0.0,1553.36,862367.0,-0.000796917,-0.000265674,0.000531244,0.000993921
0.0053001,0.000199898,2.27779e-06,0.999354,0.0,1660.92,1452310.0,-0.00884901,-0.00117151,0.00227356,0.00921122
