Points_0,Points_1,Points_2,Fraction Of Fluid,Heat Flux Spatial Distribution,Temperature,Temperature Gradient At Tgrdout,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude
0.00557302,4.62835e-05,-0.000253717,1.0,0.0,1591.37,1438820.0,0.000913568,0.0,0.000913568,0.00129198
0.00540629,0.00016626,-0.00026626,0.999997,0.0,1548.83,621184.0,0.000614719,-6.52038e-06,-6.52038e-06,0.000614788
0.00540036,9.96413e-05,-0.000295795,0.999994,0.0,1602.51,1293510.0,0.00238172,-1.30408e-05,-8.0636e-05,0.00238312
0.00535,0.00015,-0.00025,0.999994,0.0,1530.69,595552.0,0.00030736,7.60621e-05,-0.000231297,0.000392115
0.00530861,8.96237e-05,-0.000276605,0.999988,0.0,1582.1,1217680.0,0.00152669,0.000152124,-0.000774394,0.00171861
0.00535,0.00015,-0.00025,0.999994,0.0,1530.69,595552.0,0.00030736,7.60621e-05,-0.000231297,0.000392115
0.00540036,9.96413e-05,-0.000295795,0.999994,0.0,1602.51,1293510.0,0.00238172,-1.30408e-05,-8.0636e-05,0.00238312
0.00545729,0.000150355,-0.000250355,0.999999,0.0,1543.82,653544.0,0.00030736,-8.25824e-05,0.000224777,0.000389634
0.00549617,9.61692e-05,-0.000287264,0.999999,0.0,1599.09,1358340.0,0.00168796,-0.000165165,0.000774394,0.00186445
0.00540629,0.00016626,-0.00026626,0.999997,0.0,1548.83,621184.0,0.000614719,-6.52038e-06,-6.52038e-06,0.000614788
0.00540036,9.96413e-05,-0.000295795,0.999994,0.0,1602.51,1293510.0,0.00238172,-1.30408e-05,-8.0636e-05,0.00238312
0.00540629,0.00016626,-0.00026626,0.999997,0.0,1548.83,621184.0,0.000614719,-6.52038e-06,-6.52038e-06,0.000614788
0.00549617,9.61692e-05,-0.000287264,0.999999,0.0,1599.09,1358340.0,0.00168796,-0.000165165,0.000774394,0.00186445
0.00530017,2.91239e-06,-0.000199829,0.999975,0.0,1840.58,2744330.0,0.00519519,-0.000267995,-0.00263324,0.00583059
0.00520484,1.72864e-05,-0.000192401,0.999959,0.0,1764.48,2459790.0,0.00347925,-0.000332875,-0.00215881,0.00410809
0.00530386,3.09882e-05,-0.000269012,0.999988,0.0,1600.4,1244250.0,0.00243866,0.000152124,-0.00108619,0.00267395
0.00525,5e-05,-0.00025,0.999981,0.0,1555.34,1175680.0,0.000752296,0.0,-0.000752296,0.00106391
0.00530386,3.09882e-05,-0.000269012,0.999988,0.0,1600.4,1244250.0,0.00243866,0.000152124,-0.00108619,0.00267395
0.00520484,1.72864e-05,-0.000192401,0.999959,0.0,1764.48,2459790.0,0.00347925,-0.000332875,-0.00215881,0.00410809
0.0054,4.52999e-10,-0.0002,0.999991,0.0,1885.47,3046700.0,0.00585668,-0.000216523,-1.25808e-05,0.0058607
0.00530017,2.91239e-06,-0.000199829,0.999975,0.0,1840.58,2744330.0,0.00519519,-0.000267995,-0.00263324,0.00583059
0.0054,2.50006e-05,-0.000274999,0.999994,0.0,1620.83,1344640.0,0.003534,-1.30408e-05,-0.000148231,0.00353713
0.00530386,3.09882e-05,-0.000269012,0.999988,0.0,1600.4,1244250.0,0.00243866,0.000152124,-0.00108619,0.00267395
0.0054,2.50006e-05,-0.000274999,0.999994,0.0,1620.83,1344640.0,0.003534,-1.30408e-05,-0.000148231,0.00353713
0.00530017,2.91239e-06,-0.000199829,0.999975,0.0,1840.58,2744330.0,0.00519519,-0.000267995,-0.00263324,0.00583059
0.0055,1.2219e-10,-0.0002,0.999998,0.0,1896.01,3229540.0,0.00410561,0.000249995,0.00363219,0.00548738
0.0054,4.50019e-10,-0.0002,0.999991,0.0,1885.47,3046710.0,0.00585668,-0.000216523,-1.25808e-05,0.0058607
0.0055,2.50002e-05,-0.000275,0.999998,0.0,1619.17,1409590.0,0.0027612,-0.000165165,0.00109923,0.00297655
0.0054,2.50006e-05,-0.000274999,0.999994,0.0,1620.83,1344640.0,0.003534,-1.30408e-05,-0.000148231,0.00353713
0.0055,2.50002e-05,-0.000275,0.999998,0.0,1619.17,1409590.0,0.0027612,-0.000165165,0.00109923,0.00297655
0.0054,4.50019e-10,-0.0002,0.999991,0.0,1885.47,3046710.0,0.00585668,-0.000216523,-1.25808e-05,0.0058607
0.00559769,1.02414e-05,-0.000197689,0.999999,0.0,1871.7,3335610.0,-0.000520221,0.00141107,0.00335819,0.00367956
0.0055,1.2517e-10,-0.0002,0.999997,0.0,1896.01,3229540.0,0.00410561,0.000249995,0.00363219,0.00548738
0.00557302,4.62835e-05,-0.000253717,1.0,0.0,1591.37,1438820.0,0.000913568,0.0,0.000913568,0.00129198
0.0055,2.50002e-05,-0.000275,0.999998,0.0,1619.17,1409590.0,0.0027612,-0.000165165,0.00109923,0.00297655
0.00557302,4.62835e-05,-0.000253717,1.0,0.0,1591.37,1438820.0,0.000913568,0.0,0.000913568,0.00129198
0.0055,1.2517e-10,-0.0002,0.999997,0.0,1896.01,3229540.0,0.00410561,0.000249995,0.00363219,0.00548738
0.00510026,9.97424e-05,-0.000196428,0.999938,0.0,1657.68,2257160.0,0.00174628,-0.000120623,-0.000775367,0.00191448
0.0051,2.50026e-05,-0.000174997,0.999955,0.0,1673.6,2268820.0,0.00167452,-6.53519e-05,-0.000752274,0.0018369
0.00503238,9.49684e-05,-0.000167619,0.999954,0.0,1571.85,2178220.0,0.00045782,5.94432e-07,-0.00045782,0.000647455
0.00505,5e-05,-0.00015,0.999968,0.0,1583.26,2148920.0,0.000428448,5.94432e-07,-0.000429042,0.000606337
0.00503238,9.49684e-05,-0.000167619,0.999954,0.0,1571.85,2178220.0,0.00045782,5.94432e-07,-0.00045782,0.000647455
0.0051,2.50026e-05,-0.000174997,0.999955,0.0,1673.6,2268820.0,0.00167452,-6.53519e-05,-0.000752274,0.0018369
0.00519739,0.000102614,-0.000210814,0.99994,0.0,1739.27,2409500.0,0.00337892,-0.000563961,-0.00132322,0.00367234
0.00525,5e-05,-0.00025,0.999987,0.0,1537.9,1185560.0,0.000376148,0.0,-0.000376148,0.000531953
0.00520484,1.72864e-05,-0.000192401,0.999959,0.0,1764.48,2459790.0,0.00347925,-0.000332875,-0.00215881,0.00410809
0.00525,5e-05,-0.00025,0.999981,0.0,1555.34,1175680.0,0.000752296,0.0,-0.000752296,0.00106391
0.00520484,1.72864e-05,-0.000192401,0.999959,0.0,1764.48,2459790.0,0.00347925,-0.000332875,-0.00215881,0.00410809
0.00525,5e-05,-0.00025,0.999987,0.0,1537.9,1185560.0,0.000376148,0.0,-0.000376148,0.000531953
0.00519739,0.000102614,-0.000210814,0.99994,0.0,1739.27,2409500.0,0.00337892,-0.000563961,-0.00132322,0.00367234
0.00520484,1.72864e-05,-0.000192401,0.999959,0.0,1764.48,2459790.0,0.00347925,-0.000332875,-0.00215881,0.00410809
0.00510026,9.97424e-05,-0.000196428,0.999938,0.0,1657.68,2257160.0,0.00174628,-0.000120623,-0.000775367,0.00191448
0.0051,2.50026e-05,-0.000174997,0.999955,0.0,1673.6,2268820.0,0.00167452,-6.53519e-05,-0.000752274,0.0018369
0.00510026,9.97424e-05,-0.000196428,0.999938,0.0,1657.68,2257160.0,0.00174628,-0.000120623,-0.000775367,0.00191448
0.00520484,1.72864e-05,-0.000192401,0.999959,0.0,1764.48,2459790.0,0.00347925,-0.000332875,-0.00215881,0.00410809
0.00527446,0.000130768,-0.000243233,0.999963,0.0,1811.32,2631020.0,0.00500684,-0.000753659,-0.00188904,0.00540416
0.00530861,8.96237e-05,-0.000276605,0.999988,0.0,1582.1,1217680.0,0.00152669,0.000152124,-0.000774394,0.00171861
0.00519739,0.000102614,-0.000210814,0.99994,0.0,1739.27,2409500.0,0.00337892,-0.000563961,-0.00132322,0.00367234
0.00525,5e-05,-0.00025,0.999987,0.0,1537.9,1185560.0,0.000376148,0.0,-0.000376148,0.000531953
0.00519739,0.000102614,-0.000210814,0.99994,0.0,1739.27,2409500.0,0.00337892,-0.000563961,-0.00132322,0.00367234
0.00530861,8.96237e-05,-0.000276605,0.999988,0.0,1582.1,1217680.0,0.00152669,0.000152124,-0.000774394,0.00171861
0.00560593,0.000108688,-0.000219457,0.999999,0.0,1840.65,2856520.0,0.0016455,0.00144782,0.00293964,0.00366679
0.00559769,1.02414e-05,-0.000197689,0.999999,0.0,1871.7,3335610.0,-0.000520221,0.00141107,0.00335819,0.00367956
0.00557204,5.90557e-05,-0.000253885,1.0,0.0,1571.99,1052560.0,0.000456784,0.0,0.000456784,0.00064599
0.00557302,4.62835e-05,-0.000253717,1.0,0.0,1591.37,1438820.0,0.000913568,0.0,0.000913568,0.00129198
0.00557204,5.90557e-05,-0.000253885,1.0,0.0,1571.99,1052560.0,0.000456784,0.0,0.000456784,0.00064599
0.00559769,1.02414e-05,-0.000197689,0.999999,0.0,1871.7,3335610.0,-0.000520221,0.00141107,0.00335819,0.00367956
0.00560593,0.000108688,-0.000219457,0.999999,0.0,1840.65,2856520.0,0.0016455,0.00144782,0.00293964,0.00366679
0.00557204,5.90557e-05,-0.000253885,1.0,0.0,1571.99,1052560.0,0.000456784,0.0,0.000456784,0.00064599
0.00555,0.00015,-0.00025,0.999997,0.0,1863.46,3081770.0,0.00488441,-0.000148709,0.00312358,0.00579969
0.00549617,9.61691e-05,-0.000287264,0.999999,0.0,1599.09,1358340.0,0.00168796,-0.000165165,0.000774394,0.00186445
0.00555,0.00015,-0.00025,0.999997,0.0,1863.46,3081770.0,0.00488441,-0.000148709,0.00312358,0.00579969
0.00557204,5.90557e-05,-0.000253885,1.0,0.0,1571.99,1052560.0,0.000456784,0.0,0.000456784,0.00064599
0.00570025,0.000100246,-0.000203491,0.999999,0.0,1781.69,2188610.0,-0.00214955,0.00275086,0.00125366,0.00370937
0.00569721,2.39431e-05,-0.000181631,0.999999,0.0,1813.55,2640180.0,-0.00545932,0.0022723,-0.000275324,0.00591974
0.00560593,0.000108688,-0.000219457,0.999999,0.0,1840.65,2856520.0,0.0016455,0.00144782,0.00293964,0.00366679
0.00559769,1.02414e-05,-0.000197689,0.999999,0.0,1871.7,3335610.0,-0.000520221,0.00141107,0.00335819,0.00367956
0.00560593,0.000108688,-0.000219457,0.999999,0.0,1840.65,2856520.0,0.0016455,0.00144782,0.00293964,0.00366679
0.00569721,2.39431e-05,-0.000181631,0.999999,0.0,1813.55,2640180.0,-0.00545932,0.0022723,-0.000275324,0.00591974
0.00579939,9.93937e-05,-0.000194561,0.999999,0.0,1682.32,1808380.0,-0.00319264,0.00245303,-0.000967802,0.00414089
0.0058,2.50001e-05,-0.000175,0.999999,0.0,1719.09,1918550.0,-0.00586236,0.00217435,-0.00376829,0.00730034
0.00570025,0.000100246,-0.000203491,0.999999,0.0,1781.69,2188610.0,-0.00214955,0.00275086,0.00125366,0.00370937
0.00569721,2.39431e-05,-0.000181631,0.999999,0.0,1813.55,2640180.0,-0.00545932,0.0022723,-0.000275324,0.00591974
0.00570025,0.000100246,-0.000203491,0.999999,0.0,1781.69,2188610.0,-0.00214955,0.00275086,0.00125366,0.00370937
0.0058,2.50001e-05,-0.000175,0.999999,0.0,1719.09,1918550.0,-0.00586236,0.00217435,-0.00376829,0.00730034
0.0058636,9.08658e-05,-0.000163599,1.0,0.0,1541.83,903984.0,-0.00125176,0.000847666,-0.00125176,0.00196274
0.00585,5e-05,-0.00015,0.999999,0.0,1574.43,972783.0,-0.00213421,0.000847666,-0.00298188,0.00376364
0.00579939,9.93937e-05,-0.000194561,0.999999,0.0,1682.32,1808380.0,-0.00319264,0.00245303,-0.000967802,0.00414089
0.0058,2.50001e-05,-0.000175,0.999999,0.0,1719.09,1918550.0,-0.00586236,0.00217435,-0.00376829,0.00730034
0.00579939,9.93937e-05,-0.000194561,0.999999,0.0,1682.32,1808380.0,-0.00319264,0.00245303,-0.000967802,0.00414089
0.00585,5e-05,-0.00015,0.999999,0.0,1574.43,972783.0,-0.00213421,0.000847666,-0.00298188,0.00376364
0.00510854,0.000194779,-0.000181397,0.999917,0.0,1608.57,1620850.0,0.00134589,-0.000143219,-0.000891374,0.00162064
0.00510026,9.97424e-05,-0.000196428,0.999938,0.0,1657.68,2257160.0,0.00174628,-0.000120623,-0.000775367,0.00191448
0.00505,0.00015,-0.00015,0.99994,0.0,1532.94,1598870.0,0.000243596,2.97216e-07,-0.000243299,0.000344287
0.00503238,9.49684e-05,-0.000167619,0.999954,0.0,1571.86,2178220.0,0.00045782,5.94432e-07,-0.00045782,0.000647455
0.00505,0.00015,-0.00015,0.99994,0.0,1532.94,1598870.0,0.000243596,2.97216e-07,-0.000243299,0.000344287
0.00510026,9.97424e-05,-0.000196428,0.999938,0.0,1657.68,2257160.0,0.00174628,-0.000120623,-0.000775367,0.00191448
0.0052,0.000199998,-0.000199646,0.999924,0.0,1676.23,1712300.0,0.0031704,-0.000628608,-0.00113225,0.0034247
0.00519739,0.000102614,-0.000210814,0.99994,0.0,1739.27,2409500.0,0.00337892,-0.000563961,-0.00132322,0.00367234
0.00510854,0.000194779,-0.000181397,0.999917,0.0,1608.57,1620850.0,0.00134589,-0.000143219,-0.000891374,0.00162064
0.00510026,9.97424e-05,-0.000196428,0.999938,0.0,1657.68,2257160.0,0.00174628,-0.000120623,-0.000775367,0.00191448
0.00510854,0.000194779,-0.000181397,0.999917,0.0,1608.57,1620850.0,0.00134589,-0.000143219,-0.000891374,0.00162064
0.00519739,0.000102614,-0.000210814,0.99994,0.0,1739.27,2409500.0,0.00337892,-0.000563961,-0.00132322,0.00367234
0.00529803,0.00020197,-0.000209524,0.999956,0.0,1735.55,1848770.0,0.00503768,-0.00121132,-0.00139206,0.00536501
0.00535,0.00015,-0.00025,0.999994,0.0,1530.69,595552.0,0.00030736,7.60621e-05,-0.000231297,0.000392115
0.00527446,0.000130768,-0.000243233,0.999963,0.0,1811.32,2631020.0,0.00500684,-0.00075366,-0.00188904,0.00540416
0.00530861,8.96237e-05,-0.000276605,0.999988,0.0,1582.1,1217680.0,0.00152669,0.000152124,-0.000774394,0.00171861
0.00527446,0.000130768,-0.000243233,0.999963,0.0,1811.32,2631020.0,0.00500684,-0.00075366,-0.00188904,0.00540416
0.00535,0.00015,-0.00025,0.999994,0.0,1530.69,595552.0,0.00030736,7.60621e-05,-0.000231297,0.000392115
0.00529803,0.00020197,-0.000209524,0.999956,0.0,1735.55,1848770.0,0.00503768,-0.00121132,-0.00139206,0.00536501
0.00527446,0.000130768,-0.000243233,0.999963,0.0,1811.32,2631020.0,0.00500684,-0.00075366,-0.00188904,0.00540416
0.0052,0.000199998,-0.000199646,0.999924,0.0,1676.23,1712300.0,0.0031704,-0.000628608,-0.00113225,0.0034247
0.00519739,0.000102614,-0.000210814,0.99994,0.0,1739.27,2409500.0,0.00337892,-0.000563961,-0.00132322,0.00367234
0.0052,0.000199998,-0.000199646,0.999924,0.0,1676.23,1712300.0,0.0031704,-0.000628608,-0.00113225,0.0034247
0.00527446,0.000130768,-0.000243233,0.999963,0.0,1811.32,2631020.0,0.00500684,-0.00075366,-0.00188904,0.00540416
0.00539681,0.000217123,-0.000223509,0.999985,0.0,1771.64,2019670.0,0.00644544,-0.00162118,-0.000205522,0.00664937
0.00540629,0.00016626,-0.00026626,0.999997,0.0,1548.83,621184.0,0.000614719,-6.52038e-06,-6.52038e-06,0.000614788
0.00529803,0.00020197,-0.000209524,0.999956,0.0,1735.55,1848770.0,0.00503768,-0.00121132,-0.00139206,0.00536501
0.00535,0.00015,-0.00025,0.999994,0.0,1530.69,595552.0,0.00030736,7.60621e-05,-0.000231297,0.000392115
0.00529803,0.00020197,-0.000209524,0.999956,0.0,1735.55,1848770.0,0.00503768,-0.00121132,-0.00139206,0.00536501
0.00540629,0.00016626,-0.00026626,0.999997,0.0,1548.83,621184.0,0.000614719,-6.52038e-06,-6.52038e-06,0.000614788
0.00550471,0.000205469,-0.000214879,0.999996,0.0,1777.69,2184030.0,0.00671796,-0.00147107,0.00160699,0.0070624
0.00555,0.00015,-0.00025,0.999997,0.0,1863.46,3081770.0,0.00488441,-0.000148709,0.00312358,0.00579969
0.00545729,0.000150355,-0.000250355,0.999999,0.0,1543.82,653544.0,0.00030736,-8.25824e-05,0.000224777,0.000389634
0.00549617,9.61692e-05,-0.000287264,0.999999,0.0,1599.09,1358340.0,0.00168796,-0.000165165,0.000774394,0.00186445
0.00545729,0.000150355,-0.000250355,0.999999,0.0,1543.82,653544.0,0.00030736,-8.25824e-05,0.000224777,0.000389634
0.00555,0.00015,-0.00025,0.999997,0.0,1863.46,3081770.0,0.00488441,-0.000148709,0.00312358,0.00579969
0.00550471,0.000205469,-0.000214879,0.999996,0.0,1777.69,2184030.0,0.00671796,-0.00147107,0.00160699,0.0070624
0.00545729,0.000150355,-0.000250355,0.999999,0.0,1543.82,653544.0,0.00030736,-8.25824e-05,0.000224777,0.000389634
0.00539681,0.000217123,-0.000223509,0.999985,0.0,1771.64,2019670.0,0.00644544,-0.00162118,-0.000205522,0.00664937
0.00540629,0.00016626,-0.00026626,0.999997,0.0,1548.83,621184.0,0.000614719,-6.52038e-06,-6.52038e-06,0.000614788
0.00539681,0.000217123,-0.000223509,0.999985,0.0,1771.64,2019670.0,0.00644544,-0.00162118,-0.000205522,0.00664937
0.00545729,0.000150355,-0.000250355,0.999999,0.0,1543.82,653544.0,0.00030736,-8.25824e-05,0.000224777,0.000389634
0.00560002,0.000200018,-0.000200955,0.999999,0.0,1756.49,1952990.0,0.0053216,0.00029646,0.00235069,0.00582521
0.00560593,0.000108688,-0.000219457,0.999999,0.0,1840.65,2856520.0,0.0016455,0.00144782,0.00293964,0.00366679
0.00550471,0.000205469,-0.000214879,0.999996,0.0,1777.69,2184030.0,0.00671796,-0.00147107,0.00160699,0.0070624
0.00555,0.00015,-0.00025,0.999997,0.0,1863.46,3081770.0,0.00488441,-0.000148709,0.00312358,0.00579969
0.00550471,0.000205469,-0.000214879,0.999996,0.0,1777.69,2184030.0,0.00671796,-0.00147107,0.00160699,0.0070624
0.00560593,0.000108688,-0.000219457,0.999999,0.0,1840.65,2856520.0,0.0016455,0.00144782,0.00293964,0.00366679
0.0057,0.0002,-0.0002,0.999999,0.0,1699.97,1649200.0,0.00244798,0.00209327,0.00284719,0.00429894
0.00570025,0.000100246,-0.000203491,0.999999,0.0,1781.69,2188610.0,-0.00214955,0.00275086,0.00125366,0.00370937
0.00560002,0.000200018,-0.000200955,0.999999,0.0,1756.49,1952990.0,0.0053216,0.00029646,0.00235069,0.00582521
0.00560593,0.000108688,-0.000219457,0.999999,0.0,1840.65,2856520.0,0.0016455,0.00144782,0.00293964,0.00366679
0.00560002,0.000200018,-0.000200955,0.999999,0.0,1756.49,1952990.0,0.0053216,0.00029646,0.00235069,0.00582521
0.00570025,0.000100246,-0.000203491,0.999999,0.0,1781.69,2188610.0,-0.00214955,0.00275086,0.00125366,0.00370937
0.00578918,0.000195378,-0.000179938,1.0,0.0,1601.37,1238390.0,0.00018382,0.00164453,0.0016403,0.00232999
0.00579939,9.93937e-05,-0.000194561,0.999999,0.0,1682.32,1808380.0,-0.00319264,0.00245303,-0.000967802,0.00414089
0.0057,0.0002,-0.0002,0.999999,0.0,1699.97,1649200.0,0.00244798,0.00209327,0.00284719,0.00429894
0.00570025,0.000100246,-0.000203491,0.999999,0.0,1781.69,2188610.0,-0.00214955,0.00275086,0.00125366,0.00370937
0.0057,0.0002,-0.0002,0.999999,0.0,1699.97,1649200.0,0.00244798,0.00209327,0.00284719,0.00429894
0.00579939,9.93937e-05,-0.000194561,0.999999,0.0,1682.32,1808380.0,-0.00319264,0.00245303,-0.000967802,0.00414089
0.00585,0.00015,-0.00015,1.0,0.0,1471.97,417593.0,-0.000184652,0.000423833,0.000239181,0.000520517
0.0058636,9.08658e-05,-0.000163599,1.0,0.0,1541.83,903984.0,-0.00125176,0.000847666,-0.00125176,0.00196274
0.00578918,0.000195378,-0.000179938,1.0,0.0,1601.37,1238390.0,0.00018382,0.00164453,0.0016403,0.00232999
0.00579939,9.93937e-05,-0.000194561,0.999999,0.0,1682.32,1808380.0,-0.00319264,0.00245303,-0.000967802,0.00414089
0.00578918,0.000195378,-0.000179938,1.0,0.0,1601.37,1238390.0,0.00018382,0.00164453,0.0016403,0.00232999
0.0058636,9.08658e-05,-0.000163599,1.0,0.0,1541.83,903984.0,-0.00125176,0.000847666,-0.00125176,0.00196274
0.00520036,0.000274296,-0.000174296,0.999951,0.0,1591.45,1079010.0,0.0015311,-0.000231085,-0.000888441,0.00178522
0.0052,0.000199998,-0.000199646,0.999924,0.0,1676.23,1712300.0,0.0031704,-0.000628608,-0.00113225,0.0034247
0.00515,0.00025,-0.00015,0.99995,0.0,1535.73,1052440.0,0.000436873,-5.52715e-05,-0.000492144,0.000660393
0.00510854,0.000194779,-0.000181397,0.999917,0.0,1608.57,1620850.0,0.00134589,-0.000143219,-0.000891374,0.00162064
0.00515,0.00025,-0.00015,0.99995,0.0,1535.73,1052440.0,0.000436873,-5.52715e-05,-0.000492144,0.000660393
0.0052,0.000199998,-0.000199646,0.999924,0.0,1676.23,1712300.0,0.0031704,-0.000628608,-0.00113225,0.0034247
0.00530464,0.000294949,-0.000185663,0.999973,0.0,1637.17,1141330.0,0.00343172,-0.000697653,-0.00172893,0.00390546
0.00529803,0.00020197,-0.000209524,0.999956,0.0,1735.55,1848770.0,0.00503768,-0.00121132,-0.00139206,0.00536501
0.00520036,0.000274296,-0.000174296,0.999951,0.0,1591.45,1079010.0,0.0015311,-0.000231085,-0.000888441,0.00178522
0.0052,0.000199998,-0.000199646,0.999924,0.0,1676.23,1712300.0,0.0031704,-0.000628608,-0.00113225,0.0034247
0.00520036,0.000274296,-0.000174296,0.999951,0.0,1591.45,1079010.0,0.0015311,-0.000231085,-0.000888441,0.00178522
0.00529803,0.00020197,-0.000209524,0.999956,0.0,1735.55,1848770.0,0.00503768,-0.00121132,-0.00139206,0.00536501
0.00540001,0.000299994,-0.000199467,0.999991,0.0,1664.91,1237890.0,0.00592058,-0.00138958,-0.00179102,0.00633971
0.00539681,0.000217123,-0.000223509,0.999985,0.0,1771.64,2019670.0,0.00644544,-0.00162118,-0.000205522,0.00664938
0.00530464,0.000294949,-0.000185663,0.999973,0.0,1637.17,1141330.0,0.00343172,-0.000697653,-0.00172893,0.00390546
0.00529803,0.00020197,-0.000209524,0.999956,0.0,1735.55,1848770.0,0.00503768,-0.00121132,-0.00139206,0.00536501
0.00530464,0.000294949,-0.000185663,0.999973,0.0,1637.17,1141330.0,0.00343172,-0.000697653,-0.00172893,0.00390546
0.00539681,0.000217123,-0.000223509,0.999985,0.0,1771.64,2019670.0,0.00644544,-0.00162118,-0.000205522,0.00664938
0.0055,0.000299996,-0.00019958,0.999997,0.0,1665.63,1352480.0,0.00646334,-0.00199602,0.000304126,0.00677137
0.00550471,0.000205469,-0.000214879,0.999996,0.0,1777.69,2184030.0,0.00671796,-0.00147107,0.00160699,0.0070624
0.00540001,0.000299994,-0.000199467,0.999991,0.0,1664.91,1237890.0,0.00592058,-0.00138958,-0.00179102,0.00633971
0.00539681,0.000217123,-0.000223509,0.999985,0.0,1771.64,2019670.0,0.00644544,-0.00162118,-0.000205522,0.00664937
0.00540001,0.000299994,-0.000199467,0.999991,0.0,1664.91,1237890.0,0.00592058,-0.00138958,-0.00179102,0.00633971
0.00550471,0.000205469,-0.000214879,0.999996,0.0,1777.69,2184030.0,0.00671796,-0.00147107,0.00160699,0.0070624
0.00559538,0.000295059,-0.000185813,0.999999,0.0,1642.36,1093530.0,0.00430285,-0.0009284,0.00149442,0.00464862
0.00560002,0.000200018,-0.000200955,0.999999,0.0,1756.49,1952990.0,0.0053216,0.00029646,0.00235069,0.00582521
0.0055,0.000299996,-0.00019958,0.999997,0.0,1665.63,1352480.0,0.00646334,-0.00199602,0.000304126,0.00677137
0.00550471,0.000205469,-0.000214879,0.999996,0.0,1777.69,2184030.0,0.00671796,-0.00147107,0.00160699,0.0070624
0.0055,0.000299996,-0.00019958,0.999997,0.0,1665.63,1352480.0,0.00646334,-0.00199602,0.000304126,0.00677137
0.00560002,0.000200018,-0.000200955,0.999999,0.0,1756.49,1952990.0,0.0053216,0.00029646,0.00235069,0.00582521
0.0057,0.000275,-0.000175,1.0,0.0,1590.55,780678.0,0.00186787,0.000478559,0.00145586,0.00241609
0.0057,0.0002,-0.0002,0.999999,0.0,1699.97,1649200.0,0.00244798,0.00209327,0.00284719,0.00429894
0.00559538,0.000295059,-0.000185813,0.999999,0.0,1642.36,1093530.0,0.00430285,-0.0009284,0.00149442,0.00464862
